reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,sentiment
59db7e68-24b0-4459-ae93-368ec4e9cc9d,Ruana Costa,https://play-lh.googleusercontent.com/a-/ACB-R5Qdw9rGyWA9uYrcJ9WRF9tuM-JLKd834WMVA6d5w6s,"O app é fácil mas a taxas de serviço cobradas mesmo pra quem é prime são muito elevadas. Gosto, mas acho que poderia ter mais benefícios pra quem é assinante!",4,0,7.35.20221008-69231,2022-10-27 23:24:11,,,most_relevant,com.grability.rappi,1
1b81b17b-9b29-4c78-948e-9416e4edfe58,bileu rl,https://play-lh.googleusercontent.com/a/AGNmyxYHZNLqoPHsPSsw2U3IOoEthfKFWg-G9FOl-nPKgA=mo,mt bom,5,0,3.22.1,2023-03-06 17:05:33,,,newest,com.mcdo.mcdonalds,1
a13e7a9a-765f-4e8b-9ad3-7c32f854495f,Francisco Alexandre Paludo,https://play-lh.googleusercontent.com/a-/ACB-R5R_-jxBOjLhY83hKzIX6uHxQDZe0ITymmvP-20jNA,"O cara demora 20 min escolhendo produtos. Aí chega na hora de pagar, o app pergunta se quero continuar comprando, digo que não, quero pagar. Então zera meus produtos. Sério isso?",1,0,7.45.20230308-71755,2023-03-12 14:41:29,,,newest,com.grability.rappi,0
aeed1d18-782f-4daf-ab04-1c40c980e2e0,Raine Oliveira,https://play-lh.googleusercontent.com/a/AGNmyxaXMcdcBZlke_AK4ZcRO9YNnrhdEKENBefDisAQ=mo,Muito perfeitoooo a facilitação da minha vidaaa,5,0,8.13.8,2023-03-08 15:43:30,,,newest,com.vanuatu.aiqfome,1
333feb67-a989-498a-9776-f6317c6a3527,Beatriz Silva,https://play-lh.googleusercontent.com/a-/ACB-R5S9wKBReqEvoWZrbA8cpsCMWYlQiO5r903UqI49OA,"Não apoio fast foods além desse, pelo menos eles têm opção vegana. Sempre peçam pra esquentar o lanche de vocês, vai por mim. Ainda é melhor que a concorrência no quesito shopping, então parabéns!",4,2,3.3.23,2021-05-20 12:18:23,,,most_relevant,burgerking.com.br.appandroid,1
6d2fa6b9-0a87-4491-a2b4-d01b38ecc0a8,Leonardo Muniz Corrêa,https://play-lh.googleusercontent.com/a-/ACB-R5RJYRMfEd9muy74lfjcPXmDh8dR7NohaTCj57ZbQQ,"Sempre funcionou. Única questão é esse repasse de gorjeta, ao invés do Rappi pagar uma valor adequado ao seu parceiro ele joga pra conta do cliente na forma de gorjeta. Outros aplicativos fazem a mesma coisa.",4,0,7.33.20220914-68813,2022-11-21 12:34:07,,,most_relevant,com.grability.rappi,1
10fc47e1-2cb6-4c50-bb5f-ab8edad3450b,Caroline Nascimento,https://play-lh.googleusercontent.com/a-/ACB-R5QtBsu1T2GxF8vc3otwiJYa_FuPlecfTTac_fP3OB0,"O pagamento pelo aplicativo, nunca deu certo, independente se o cartão é débito ou crédito e deveria ter a opção de chat com a loja. Mas incluindo isso, o app é muito bom.",4,2,8.4.1,2022-04-24 19:24:24,"olá, tudo bem? sentimos muito pela experiência ruim 💜 a gente sabe que feedbacks são importante, mas precisamos entender certinho o que aconteceu.. você consegue chamar os ninjas no chat? caso a gente esteja offline no momento que você mandar, pode deixar uma mensagem que respondemos todas! 👊",2022-05-05 21:00:25,most_relevant,com.vanuatu.aiqfome,1
7e635b57-ceef-499d-b4bf-a1c92945b3ad,Lilia Lima,https://play-lh.googleusercontent.com/a-/ACB-R5TMfHC_6o4K04A2JVKvHcyFM9ymGeVi7qxn_eQmhY8,"batata grande veio meia batata, demora pra servir , desorganização",2,0,3.11.24,2022-12-04 00:12:57,,,newest,burgerking.com.br.appandroid,0
a4739c15-ee88-42db-858a-cb5294c22d4b,Gloria Morgado,https://play-lh.googleusercontent.com/a/AGNmyxaDeBGu82rxxc3mfcA-6JofqFMGf6NxBWwNUdg9=mo,Muito boa,4,0,6.136.10002,2022-11-06 08:41:04,,,newest,com.ubercab.eats,1
d2bd7fd4-7da0-4524-b3e2-db6b16ffb48e,Luigi Ribeiro,https://play-lh.googleusercontent.com/a-/ACB-R5TqJSkiuSBSg0jyB1Ou1IwPsQ6V3MrG8CD9ARbtkw,"Eu como fã do Burguer King infelizmente tenho que dizer que o app está falhando muito. Mesmo estando a versão mais atualizada, não aceita pagamento pelo app, assim não consegue finalizar aproveitando algumas promoções. Também está apresentando erros de ver pontos do clube BK. A qualidade do app anda caindo...",2,21,3.11.24,2022-11-25 23:33:36,,,most_relevant,burgerking.com.br.appandroid,0
7f077076-6ba9-4a46-9bd2-c952acea9e71,Nanci Fonseca,https://play-lh.googleusercontent.com/a-/ACB-R5Qe2wRN1xNXU9EFB0uXKtpTZtXByfM6SfkaqFXX,ótimo,5,0,9.197.1,2023-03-12 19:09:48,,,newest,br.com.brainweb.ifood,1
2e4c0178-8645-457e-92ba-d93d76d23e12,Lya,https://play-lh.googleusercontent.com/a-/ACB-R5TwJUMTV3E6aRcdaoUtB5r-ETWdtwsLloja-Y_NIA,"Êê aiq, único app em meu celular que nau está abrindo, e em pleno horário de almoço, faz tempo que estou tentando e nada. Oq acontece?? Hoje de novo. Desinstalando, instalando, desinstalando, instalando de novo e nada... aff...",1,3,8.13.6,2023-02-26 14:18:53,,,most_relevant,com.vanuatu.aiqfome,0
2da381b9-5a00-454e-9268-4260d1b90774,Jameson Sales,https://play-lh.googleusercontent.com/a-/ACB-R5QWfKA-GXtHPHqLPs-s5-4I7LwJ5P9v0SSPPyBERg,Simplesmente inutil,1,0,,2023-03-12 16:34:43,"Olá, você pode enviar mais detalhes dessa situação para o e-mail android@deliveryhabibs.com.br gostaríamos de entender melhor a situação junto a nossa equipe técnica para lhe ajudar. Obrigado Equipe Habib's.",2023-03-13 12:17:51,newest,habibs.alphacode.com.br,0
24214afb-a590-4c2b-980c-7dbaa3124e0f,Luciano Zaqueu,https://play-lh.googleusercontent.com/a-/ACB-R5Tg1Bg6P_TzOhcereStYyCLOWw9NWhSBLrsWkiifwU,"Péssimo, enganação total. Quando tem a promoção nunca é válida no estabelecimento, nunca nunca nunca teve delivery, aplicativo inútil de engodo. Nada funciona nunca tem desconto, se não for de São Paulo capital, esquece.",1,5,3.19.2,2022-12-22 23:48:17,,,most_relevant,com.mcdo.mcdonalds,0
d78d9b4f-03ce-4b33-b30a-3b7ca50bbc2a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Após não terem aplicado o desconto promocional a um dos meus pedidos, dizem não ser possível porque já passou algum tempo (1 semana ?!?). A funcionalidade de ""Ajuda"" é muito limitada neste casos em que se pretende reclamar.",2,2,6.118.10002,2022-07-06 11:18:12,,,newest,com.ubercab.eats,0
b72ca936-fcd5-4da8-a4ed-7ff6ed94d57e,Henrique,https://play-lh.googleusercontent.com/a/AGNmyxYZWxJwqsXznUywpkRwJph4Bl1zRTS16VsvEdK7Qg=mo,Muitos erros na forma de pagamento,1,0,3.23.0,2023-03-05 22:57:28,,,newest,com.mcdo.mcdonalds,0
80b91e45-48f6-42c4-be8f-af377841c808,Amauri Rhoden,https://play-lh.googleusercontent.com/a-/ACB-R5TtcEGtI_BSZEIxLfSSy8EFpK2a4MtgganwOeeJXg,salve salve o melhor,5,0,3.22.1,2023-03-04 22:59:56,,,newest,com.mcdo.mcdonalds,1
05a504b4-4072-41d0-8984-6261ad53c79c,Christiano Alencar,https://play-lh.googleusercontent.com/a-/ACB-R5Sqtlv7V0yrN6nKoIjjXGPapW_7na-SWE7UCzva3g,Não abre.,1,0,3.10.1,2023-03-08 22:50:54,"Olá, você pode enviar mais detalhes dessa situação para o e-mail android@deliveryhabibs.com.br gostaríamos de entender melhor a situação junto a nossa equipe técnica para lhe ajudar. Obrigado Equipe Habib's.",2023-03-09 12:50:41,newest,habibs.alphacode.com.br,0
4d5b8a01-aa01-4575-ab21-06fb2aef5032,Grácia da Cunha Peixoto,https://play-lh.googleusercontent.com/a-/ACB-R5RXaTbR_UrHcTIPj9Fr58rUxGqRNVDr7zq-LSBz,Desistalando o app. Não importa o que o entregador vai te enviar. Você vai ter que pagar pelo o que receber. O app não vai te reembolsar. Está impossível comprar com vocês os entregadores fazem as compras erradas e agora vcs não querem mais fazer nada. Não posso devolver o produto e não recebo meu dinheiro de volta. Aí fico com algo que não comprei em casa. Pessimo demais. Fora que não tem mais opção de ajuda. A ajuda do whatsapp não funciona e a do app só resposta automática negativa,1,1,7.40.20221219-70452,2022-12-31 17:15:46,,,most_relevant,com.grability.rappi,0
d0fa0940-a24c-48fb-a4fc-f28f2bd696a6,Junior,https://play-lh.googleusercontent.com/a/AGNmyxbfYvO7Pedd4w_yihfrLimnr1X96SZzOoVbGuFp=mo,"Vale apena pelos valores e promoções mas não vale a dor de cabeça com motoboy, com GPS errado, em todos os aplicativos eu coloco o mesmo endereço e a mesma descrição ( eu moro dentro de uma vila Militar) e mesmo assim toda vez eu tinha problema com motoboy que falava que o GPS do aplicativo tava dando errado, sem condições. Uber eats tá saindo do mercado de restaurante e tá ficando ifood e 99food mas se 99food continuar desse jeito única que vai sobrar e o ifood.",2,24,1.3.20,2022-02-18 15:00:01,"Oi, Junior! Sentimos por isso! Não é a experiência que queremos para você. Envia uma mensagem pela nossa inbox do Facebook (m.me/pede99food) informando os seus dados de cadastro ou entre em contato conosco pela nossa central de atendimento 0300 313 0099 para podermos verificar o ocorrido e te ajudar, por favor? Estamos inteiramente à disposição!",2022-02-21 19:45:43,most_relevant,com.xiaojukeji.didi.brazil.customer,0
10169646-afa6-43b1-9a2f-b847e586ab9b,victor de sa nobrega,https://play-lh.googleusercontent.com/a/AGNmyxbFIsE4l3g85MVlNagRQkk0neJPSbKNz0R76_Ox=mo,"Horrível,tudo caro e péssimo atendimento, tirando que o app não funciona direito trava muito e não funciona.Horrivel NAO VALE A PENA",1,0,,2023-03-11 14:16:25,"Olá, você pode enviar mais detalhes dessa situação para o e-mail android@deliveryhabibs.com.br gostaríamos de entender melhor a situação junto a nossa equipe técnica para lhe ajudar. Obrigado Equipe Habib's.",2023-03-13 12:54:44,newest,habibs.alphacode.com.br,0
6b937592-c17d-4bca-aa34-871b4f119849,Ester Guerra,https://play-lh.googleusercontent.com/a/AGNmyxYljANYxBniIIKKnyxx9e7D-pQ53RZo5LghJTV2=mo,"Excelente, não tive nenhum problema com o aplicativo, muito pelo contrário, preços bem acessíveis e o tempo de entrega também me surpreendeu bastante chegando muito antes do previsto, e excelente entregadores espero que continuem assim.",5,4,1.2.44,2020-10-01 01:31:20,,,most_relevant,com.xiaojukeji.didi.brazil.customer,1
7c0ab72f-d3fa-4f57-816b-ddca9c4beaa3,Assunção Guedes,https://play-lh.googleusercontent.com/a-/ACB-R5QkAGI0JEPoGgxUBqq8MIq24K4lnwPJuR3o8t7tFg,"Péssimo atendimento pós compra, não resolvem problemas e o próprio contacto é muito dificil. Na última encomenda que fiz (e vai mesmo ser a última), fiquei sem jantar e sem o dinheiro porque a app assumiu que eu estava em Carcavelos quando estava em Lisboa - dinheiro esse que não devolvem. Nunca tal me aconteceu na BoltFood.",1,2,6.152.10002,2023-03-04 12:16:23,,,most_relevant,com.ubercab.eats,0
778901b9-1341-4e35-9913-f0a6d8a19977,Alefi Cunha,https://play-lh.googleusercontent.com/a-/ACB-R5S3P_mf1wcUPDZhGW_hi7IFmKVh_X95DDcCYNuXnw,"bão, apesar de as vezes dar problema mas é bão",4,0,7.40.20221219-70452,2023-01-03 17:35:24,,,newest,com.grability.rappi,1
61a223a8-d1ef-4047-beb9-da2a29f33600,Guilherme Gonçalves,https://play-lh.googleusercontent.com/a-/ACB-R5Sg-c-RtWY5T8UcsyHckbseaQyCrRng9zZWaX3WRns,tive um problema no pedido. não consegui nenhum pós vendas para resolver. no final não recebi o pedido e ainda paguei. O Burger King nesse ponto é muito melhor o pós vendas.,2,1,3.20.0,2023-01-04 20:08:51,,,newest,com.mcdo.mcdonalds,0
a5130092-cb70-4a3b-918e-ce4c95c7de42,Fran Sousa Firmino,https://play-lh.googleusercontent.com/a-/ACB-R5TVUXFPxAzWtKQXRcDv53hE0F8GYyx-X5r9W4YrFQ,Muito bom!,4,0,3.20.0,2023-02-01 23:38:30,,,newest,com.mcdo.mcdonalds,1
50705463-1a55-4049-8a3c-6ce6233017a3,Alex Danilo,https://play-lh.googleusercontent.com/a-/ACB-R5RSVaZQwFInEIpd0wccqLwoKKzcUOo6khq6CJl3Wg,"Muito bom, pode se usar em várias localidades, com segurança e o melhor bebida gelada !",5,1,23.5.1,2023-03-01 17:20:19,,,most_relevant,com.cerveceriamodelo.modelonow,1
4cce8abb-2512-48b7-bd0b-91267bb87a53,cintia dapper,https://play-lh.googleusercontent.com/a-/ACB-R5SS8Y7tp6_GHG9k44ZLNi8gERs1VBKQGkaTWFlavw,"Bom aplicativo para pedido de comidas rápidas. O aplicativo é intuitivo e de fácil manuseio. Algumas promoções não são válidas, mesmo você recebendo a mensagem de texto validando a promoção. Na hora de colocar na aba promoções aparece como promoção não valida. Portanto acho que não deveria aparecer para o cliente uma promoção que não é valida... Mas tirando isso é um aplicativo que incentiva vários meios de entrega e com agilidade.",4,62,1.268.10001,2020-08-29 11:14:08,,,most_relevant,com.ubercab.eats,1
ff8bf84d-8469-4e76-8edf-4fff3e8227eb,Felipe Aquino,https://play-lh.googleusercontent.com/a-/ACB-R5SMJyIQvO1ymw8IJ_koL7xfK_jfO2Ib3NXbDFjKs3g,"Muitas promoções rotineiras, cartão de crédito com cashback, e bônus em créditos para compras futuras que ajudam muito a economizar. Que tudo isso citado antes não seja apenas introdutório para angariar clientes e posteriormente acabem com todas essas ofertas. Por enquanto pra mim, um dos melhores apps de pedido de comida. Permaneçam assim!",5,6,7.30.20220730-68191,2022-08-14 15:33:49,,,most_relevant,com.grability.rappi,1
97845b55-46ab-4a32-9d8f-8610d94e2cac,messias fabio dos santos santos,https://play-lh.googleusercontent.com/a-/ACB-R5TA5YeoJWWjYAXBJfVpfbH3JxL2cbduPaMwp1rNyQ,"Comprei algumas vezes até pensei em comentar, mais áreas de pobres eles cancelam tudo bem acho normal mais devia avisar pra a pessoa não passar quase 1 hora esperando acho isso bem chato.",5,0,23.1.1,2023-01-14 05:03:11,,,most_relevant,com.cerveceriamodelo.modelonow,1
667e6302-96b8-438f-afe3-44ead299daa0,Pedro Cavalcanti,https://play-lh.googleusercontent.com/a-/ACB-R5RzI4inDuD5Ru4u9FDlBS2tFPLnLu_pw4dowwYss0Q,Faz muita falta não ter pagamento via pix direto no aplicativo.,1,0,23.5.1,2023-03-09 13:41:46,,,newest,com.cerveceriamodelo.modelonow,0
ed659672-cd84-47d3-91f2-0f34fc7e26ff,Joyce Assis,https://play-lh.googleusercontent.com/a-/ACB-R5SyIQklTkK48HQxLDSd55qCpYJAsR33WGAlYX334g,Eu usei o aplicativo para pagar X valor e na hora que eu paguei e fui retirar no loja vi que eu paguei o valor igual o da loja ? O plicativo pra mim foi tranquilo de usar mas não gostei só pelo fato de ter pago exatamente o mesmo valor da loja se o aplicativo tem desconto ¿,4,1,3.19.0,2022-12-31 10:00:44,,,newest,com.mcdo.mcdonalds,1
41dec87e-4907-466d-880c-7cc7916dfe9d,George Chaves,https://play-lh.googleusercontent.com/a-/ACB-R5Qa5k1pItGwzeEK5OmHkxXkpGOpCJKhL-Nfooek1gU,"Aplicativo excepcional! Interface fácil, funcionalidade boa e trás o bom preço para o consumidor final. Uma observação seria ter que voltar ao termo de busca depois de realizar uma quantidade de pedidos. Se buscar pela marca ""Esnol"", depois de colocar a quantidade desejada de um dos itens, é obrigado a voltar até o começo e realizar outra busca com o mesmo nome. O ideal era poder realizar varias seleções com uma busca só. Sem mais",4,1421,20.30.1,2020-12-31 23:03:36,,,most_relevant,com.cerveceriamodelo.modelonow,1
2130990f-fbb3-4779-8778-c00702cd808f,Amanda De França,https://play-lh.googleusercontent.com/a-/ACB-R5QUA1TFFcsVHV64ngRdXk7Z58OEmRp7fpsGmf2c,"Vi muitas avaliações falando que o app não entrava ou só dava apenas uma opção de menu, mas no meu esta funcionando super bem. Aparecia todos os menus certinho tbm. A única coisa que não gostei foi quando pedi o combo stranger, e eles não entregaram meu refrigerante e meu sundae que estavam inclusos,mas tudo bem. Mas tirando isso o app é ótimo.",4,249,3.10.6,2022-06-20 03:23:57,,,most_relevant,burgerking.com.br.appandroid,1
c6824c7e-d0ab-409b-887a-7728d2303fd2,sara Quezia Ribeiro Arantes,https://play-lh.googleusercontent.com/a/AGNmyxay3Olvk3hniJEGMxN5f9UaptDMY7ZXwMiuK_yE=mo,tem poucos cupons e alguns ainda não funcionam,2,1,3.19.2,2022-12-28 18:39:39,,,most_relevant,com.mcdo.mcdonalds,0
dc684a48-74b2-4e3f-a963-816a4a873f3e,Aurea Luanny,https://play-lh.googleusercontent.com/a-/ACB-R5SvVO7CFxlzNO3X6Nf1E6Yz2R40-6gkFlbJJr4WXw,"Nunca tive nenhum problema com o aplicativo, sempre veio certinho meus pedidos.",5,0,7.43.20230209-71288,2023-02-23 21:57:46,,,newest,com.grability.rappi,1
1b5acb5b-5fb1-4f15-a903-065d0d580782,Fabiano Gama,https://play-lh.googleusercontent.com/a/AGNmyxYmX8ywlKiydS9ctP2cXRzukjizmPliq5_gCX-i=mo,"Fora que o aplicativo ele te blequeia, nao tem quem blequear sendo q foi feito p fazer pedido pelo cupons e codigo . Eu meu marido compramos muitos na BK e fomos pega as recompensas estao bloqueadas .. pq compramos mtos pelo BK",2,0,3.11.24,2022-12-21 08:47:39,,,newest,burgerking.com.br.appandroid,0
ad81a29a-6422-44fd-b7f6-17c259cce203,TCDM BONATTI,https://play-lh.googleusercontent.com/a-/ACB-R5SRWwSMPq_RGUAk6ijNzFCicKuT32ujFftQyrMj6Q,"O APP não te registra automaticamente por geo localização, e mesmo que vc coloque a cidade no local de onde vc está, não acha facilmente.",2,0,3.9.6,2022-12-22 21:59:14,"Olá, você pode enviar mais detalhes dessa situação para o e-mail android@deliveryhabibs.com.br gostaríamos de entender melhor a situação junto a nossa equipe técnica para lhe ajudar. Obrigado Equipe Habib's.",2022-12-23 17:13:58,newest,habibs.alphacode.com.br,0
207d091c-84bf-4c26-93db-7965d5dd58db,Marielso Dias,https://play-lh.googleusercontent.com/a-/ACB-R5Qogg0kaU1PGtu2HidFIJkBW2p-ASrvJAvQWSZTug,"Cuidado ao pagar pix, app não está funcionando corretamente. Pois já sofri ao pagar pix, não gerou pedido, Habib's pediu desculpas e foi devolvido meu pix de volta. Me alertou se possível continuar pagar no cartão de crédito e evitar pix pois está com problema no sistema app. Eu sempre fiz pedido pelo cartão de crédito nunca ocorreu problema, fui tentar pix me ferrei. Fique alerta pessoal, boa compra.",4,0,3.10.0,2023-02-28 15:00:47,"Olá, você pode enviar mais detalhes dessa situação para o e-mail android@deliveryhabibs.com.br gostaríamos de entender melhor a situação junto a nossa equipe técnica para lhe ajudar. Obrigado Equipe Habib's.
",2023-03-01 12:01:52,most_relevant,habibs.alphacode.com.br,1
2e42a7b7-25cb-4191-bd26-3bfa290a762c,Washington Ribeiro,https://play-lh.googleusercontent.com/a-/ACB-R5TU8wcqtnF0mkkkvdwDBSx9TInoqn1uz7sINkHHLw,Ótimo atendimento.,5,0,7.44.20230222-71549,2023-03-09 18:54:50,,,newest,com.grability.rappi,1
8c0101dd-0f6a-4ec9-8c3c-3e00800e1e37,William Simas,https://play-lh.googleusercontent.com/a-/ACB-R5Tm5QFidowaSgCZqD6jukJaWbgD4j-rfUaxbRpAng,"Antes funcionava na região agora parou do nada. Diz que não tem disponibilidade na região n tem lógica isso tá ?? Já baixei novamente e nada é isso, não funciona e antes funcionava, isso é surreal, não recomendo",1,1,2.0.20,2022-12-15 12:02:00,"Olá, William!
Como dito em nossos contatos anteriores, sem o compartilhamento das informações, não é possível verificarmos a disponibilidade na região que deseja solicitar suas refeições.
Continuamos disponíveis para te ajudar no Messenger: m.me/pede99food (digite o link no seu navegador).
99Food: Entrega de comida online para a sua fome!",2022-12-19 12:00:54,most_relevant,com.xiaojukeji.didi.brazil.customer,0
c5b330d8-bccf-4ead-a724-1cf4ec69305e,Luciane Baruffi,https://play-lh.googleusercontent.com/a-/ACB-R5Q4Rj-7c0_obvSIzDDsyyk1s2j0ClOmKH2jLR2pH8E,"Eu gosto do app. Acho bonito, fácil de manusear. O que me aborrece são as letras miúdas que têm nas promoções, exemplo: ""frete grátis"", daí vc fecha o pedido e vê que o frete foi cobrado. Depois percebe a letra miúda ""confira os pratos participantes"". Frustrante, principalmente porque o frete é caro na minha região. Fora isso, tudo ok.",4,75,2.0.15,2020-12-12 23:41:53,"
Oii, obrigada pela avaliação!
Um abraço, Equipe Habib's
",2020-12-29 17:16:54,most_relevant,habibs.alphacode.com.br,1
e0cb2aef-c558-455f-96d1-60ccc1b5e520,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ainda está pouco amigável quando você vai usar mercado. A lista é confusa e às vezes produtos de uma sessão estão em outra, navegação (só em mercados) não é muito funcional para compra grande. Perde-se muito tempo. Mas o app é fantástico e sempre te dá promoções (que realmente funcionam) e cashback. Recomendo!",4,67,6.0.20200313-9756,2020-03-16 00:44:16,,,most_relevant,com.grability.rappi,1
81b24a5f-34e7-4f83-9885-fe5ef4641de7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Olha eu amei! ja utilizo a muito tempo, gosto muito, promoções boas, valem a pena a maioria, sério mesmo recomendo... mas na última manutenção eles tiraram todas as promoções boas, todas mesmo, só ficou 1 e mesmo assim n é boa como as outras antigas, queria saber o porquê que fizeram isso.?",4,4,2.8.6,2019-04-15 19:39:14,,,most_relevant,burgerking.com.br.appandroid,1
12f7e8ac-8569-4aeb-ae14-b76c189463fc,Miriã Lira,https://play-lh.googleusercontent.com/a-/ACB-R5Thcjs1PZtdhxVH4EBskOpHP8tRvgvqfxbo0NGJZho,"App muito bom, intuitivo e rápido. Como está no início, ainda tem poucos restaurantes, mas os que tem são excelentes!",5,1,1.2.46,2020-10-23 00:22:42,"Miriã , ficamos felizes em proporcionar uma experiência incrível à você. Conte sempre com a gente 😊",2020-10-23 16:34:08,most_relevant,com.xiaojukeji.didi.brazil.customer,1
6aa88e77-6d6d-4e7e-8a6c-8181571812a0,Carol Vogado,https://play-lh.googleusercontent.com/a/AGNmyxZfosG824-KPBlN9vyYAZxHFphMxsJix7BJgNn7=mo,"De todos os apps de entrega é o pior!! Tem até umas promoções legais, mas na hora do pagamento não aceita pagar pelo meu cartão de crédito e também não aceita cadastrar outros cartões e na ajuda dá erro! Só é possível pagar no dinheiro, o que faz com que seja perdida metade da facilidade que o aplicativo deveria proporcionar...",1,38,1.2.72,2021-05-22 15:54:03,,,most_relevant,com.xiaojukeji.didi.brazil.customer,0
80eb75a9-b478-4a80-9287-3d280decf9a1,MARCIO ANTONIO Dias,https://play-lh.googleusercontent.com/a-/ACB-R5TW9ZLYP2HtdSvAEf-4_T5N87Crn7YA2R5Pep8C,excelente Ifood vamos conferir a entrega,5,0,9.197.1,2023-03-12 15:22:02,,,newest,br.com.brainweb.ifood,1
18b5c930-323c-4389-8f92-f7861ea6c761,Alessandro,https://play-lh.googleusercontent.com/a-/ACB-R5R0vig28Iq8tcFH4N04B_sImHpgITSvr7S9Ajue,Lixo,1,0,,2023-03-12 02:44:16,,,newest,com.xiaojukeji.didi.brazil.customer,0
2d6650f2-0b78-4af2-ab73-efe2728c46ff,Alex Mesquita,https://play-lh.googleusercontent.com/a-/ACB-R5Tq_uHQaQUZjbj7DkN1wVRHd6NRcxYEUVAlmXr_-1I,"Gostei do aplicativo foi rápido na execução Só tive um problema na segunda compra ele já havia salvo o cartão Sodex mas quando tentava pagar novamente colocando código CVC não aceitou pagar, tive tentar adicionando novamente o mesmo cartão e foi Pode corrigir essa falha ficaria perfeito",5,16,3.17.0,2022-11-04 21:29:58,,,most_relevant,com.mcdo.mcdonalds,1
4696dc42-c60d-4219-99ce-fc1661d99f56,Ediones Gomes da Silva,https://play-lh.googleusercontent.com/a/AGNmyxY8SF9v4epQu9rj4BcbsekzKzFSh7t334rLClDJ=mo,"Gostei, mas só veio promoção depois que eu tinha feito o pedido e vcs não computaram todos os pontos que eu fiz sempre dava menos pontos.",5,0,23.5.1,2023-03-06 21:44:30,,,most_relevant,com.cerveceriamodelo.modelonow,1
f7b84af8-46ec-48ac-9d87-3d02b4a92ea5,Rosana Souza,https://play-lh.googleusercontent.com/a-/ACB-R5RPnmnY_FjA4-GG_t43wiy2uD5ufjflDHqtjSCIdtA,"O app já foi melhor agora está deixando muito a desejar, tem cupom mais nenhum funciona não sei pra que fica aparecendo então a maioria das vezes as cervejas vem quente. Das entregas não tenho que que reclamar são sempre rápidas.",2,0,23.5.1,2023-03-05 01:41:01,,,most_relevant,com.cerveceriamodelo.modelonow,0
f13dc24d-cea3-4a66-8512-aa4cc4055e2f,Luiz Gomes,https://play-lh.googleusercontent.com/a/AGNmyxZm8xu_uYEUP6wrZjISbJW6pfydWbxQ67ypGWZS=mo,Eqqq,2,0,23.5.1,2023-03-12 02:59:46,,,newest,com.cerveceriamodelo.modelonow,0
1d78990d-1b5f-4043-82f1-cbe4e9f4d75e,Miguel Saint,https://play-lh.googleusercontent.com/a/AGNmyxYLHJPg_oMoM_eIhWD9ei4eoXe9oLtUanoO_W-x=mo,"Aplicativo que facilita muito as compras. As vezes existem erros por parte dos comerciantes ou mesmo entregadores, mas até então o app sempre intercedeu e resolveu os problemas de forma bastante ágil.",5,4,9.192.0,2023-02-03 18:35:43,,,most_relevant,br.com.brainweb.ifood,1
c54a4d24-c2af-4f92-8a73-b53357fb43da,Paulinho Rock,https://play-lh.googleusercontent.com/a-/ACB-R5TPBgVG4EHiSsyLkLZBparkGtr45BravDww5WbDUZ8,Tá demorando pra chegar em Guarulhos 😔😔😔😔😔😔,4,0,,2021-12-03 06:01:39,"Paulinho fique atento podemos chegar a qualquer momento, você poderá ter uma enorme surpresa.😮 🥪",2021-12-03 17:11:01,newest,com.xiaojukeji.didi.brazil.customer,1
4655f9f1-de80-4591-a6a4-b5c631980b9d,Deh Chan,https://play-lh.googleusercontent.com/a/AGNmyxYSZiVDZAhWCE8WzFvmlyck1bFrMngMj0q-QYfy=mo,A OPCAO NAO QUERO DAR GORJETA SIMPLESMENTE NAO FUNCIONA 😵‍💫💔,2,0,7.36.20221026-69535,2022-11-03 15:00:14,,,newest,com.grability.rappi,0
a4463b4c-282d-4bd0-8557-a532deb495c7,David Herbester,https://play-lh.googleusercontent.com/a-/ACB-R5RztPAtS5XrSXaSuQUn_3bXv3cHeVdLpNltoNnZvAQ,sempre delicioso,5,0,3.10.1,2023-03-10 21:39:08,,,newest,habibs.alphacode.com.br,1
806050ed-4069-416e-9438-219fe1038913,José Bernardo Moraes Borin,https://play-lh.googleusercontent.com/a/AGNmyxYs7fgvKe0lCI8WU_t1txh90es3kcwkILD8Ju5n=mo,"Inicialmente, como todo app, valia muito a pena. Ultimamente as promoções não estão sendo muito interessantes e os cupons são apresentados de uma forma que induz o interesse, mas na realidade é só um ou outro com o desconto descrito.",2,6,1.2.82,2021-06-24 01:54:40,Vamos registrar o seu feedback para aprimorar cada vez mais o nossos serviços e aplicativo. Obrigada pelo tempo que disponibilizou para contribuir conosco.,2021-06-25 13:52:37,most_relevant,com.xiaojukeji.didi.brazil.customer,0
